"U:0","U:1","U:2","magVorticity","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","y","yPlus","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.05900e+00,1.28336e-02,-5.35544e-08,1.91842e-03,1.72502e-06,6.98924e-07,1.91616e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.14820e+00,0.00000e+00,9.17841e-02,1,1.50400e+01,2.00000e+00,5.04000e+00,4.03459e-20
1.05864e+00,1.26883e-02,-1.43161e-08,1.91626e-03,1.63282e-06,6.96009e-07,1.91425e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.18012e+00,0.00000e+00,9.17841e-02,1,1.50600e+01,2.00000e+00,5.06000e+00,4.04018e-20
1.05827e+00,1.25429e-02,2.49221e-08,1.91409e-03,1.54062e-06,6.93093e-07,1.91234e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.21204e+00,0.00000e+00,9.17841e-02,1,1.50800e+01,2.00000e+00,5.08000e+00,4.04577e-20
1.05790e+00,1.23976e-02,6.41604e-08,1.91193e-03,1.44841e-06,6.90177e-07,1.91043e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.24396e+00,0.00000e+00,9.17841e-02,1,1.51000e+01,2.00000e+00,5.10000e+00,4.05136e-20
1.05754e+00,1.22522e-02,1.03399e-07,1.90977e-03,1.35621e-06,6.87262e-07,1.90851e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.27589e+00,0.00000e+00,9.17841e-02,1,1.51200e+01,2.00000e+00,5.12000e+00,4.05695e-20
1.05717e+00,1.21069e-02,1.42637e-07,1.90760e-03,1.26401e-06,6.84346e-07,1.90660e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.30781e+00,0.00000e+00,9.17841e-02,1,1.51400e+01,2.00000e+00,5.14000e+00,4.06254e-20
1.05680e+00,1.19615e-02,1.81875e-07,1.90544e-03,1.17181e-06,6.81431e-07,1.90469e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.33973e+00,0.00000e+00,9.17841e-02,1,1.51600e+01,2.00000e+00,5.16000e+00,4.06813e-20
1.05644e+00,1.18162e-02,2.21113e-07,1.90327e-03,1.07960e-06,6.78515e-07,1.90278e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.37165e+00,0.00000e+00,9.17841e-02,1,1.51800e+01,2.00000e+00,5.18000e+00,4.07372e-20
1.05609e+00,1.16786e-02,2.54099e-07,1.90088e-03,9.88623e-07,6.76315e-07,1.90063e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.40209e+00,0.00000e+00,9.96273e-02,1,1.52000e+01,2.00000e+00,5.20000e+00,4.07931e-20
1.05602e+00,1.16670e-02,1.78586e-07,1.89508e-03,9.22177e-07,6.87857e-07,1.89483e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.40869e+00,0.00000e+00,9.96273e-02,1,1.52200e+01,2.00000e+00,5.22000e+00,4.08490e-20
1.05595e+00,1.16554e-02,1.03072e-07,1.88928e-03,8.55730e-07,6.99399e-07,1.88903e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.41530e+00,0.00000e+00,9.96273e-02,1,1.52400e+01,2.00000e+00,5.24000e+00,4.09049e-20
1.05589e+00,1.16438e-02,2.75561e-08,1.88348e-03,7.89283e-07,7.10942e-07,1.88323e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.42190e+00,0.00000e+00,9.96273e-02,1,1.52600e+01,2.00000e+00,5.26000e+00,4.09608e-20
1.05582e+00,1.16322e-02,-4.79577e-08,1.87768e-03,7.22837e-07,7.22484e-07,1.87743e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.42850e+00,0.00000e+00,9.96273e-02,1,1.52800e+01,2.00000e+00,5.28000e+00,4.10167e-20
1.05576e+00,1.16206e-02,-1.23472e-07,1.87188e-03,6.56391e-07,7.34026e-07,1.87163e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.43510e+00,0.00000e+00,9.96273e-02,1,1.53000e+01,2.00000e+00,5.30000e+00,4.10726e-20
1.05569e+00,1.16090e-02,-1.98985e-07,1.86608e-03,5.89944e-07,7.45568e-07,1.86583e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.44170e+00,0.00000e+00,9.96273e-02,1,1.53200e+01,2.00000e+00,5.32000e+00,4.11285e-20
1.05562e+00,1.15974e-02,-2.74499e-07,1.86028e-03,5.23498e-07,7.57110e-07,1.86003e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.44831e+00,0.00000e+00,9.96273e-02,1,1.53400e+01,2.00000e+00,5.34000e+00,4.11844e-20
1.05556e+00,1.15858e-02,-3.50013e-07,1.85448e-03,4.57052e-07,7.68653e-07,1.85423e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.45491e+00,0.00000e+00,9.96273e-02,1,1.53600e+01,2.00000e+00,5.36000e+00,4.12403e-20
1.05549e+00,1.15742e-02,-4.25527e-07,1.84868e-03,3.90606e-07,7.80195e-07,1.84843e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.46151e+00,0.00000e+00,9.96273e-02,1,1.53800e+01,2.00000e+00,5.38000e+00,4.12962e-20
1.05543e+00,1.15626e-02,-5.01041e-07,1.84288e-03,3.24160e-07,7.91737e-07,1.84264e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.46811e+00,0.00000e+00,9.96273e-02,1,1.54000e+01,2.00000e+00,5.40000e+00,4.13521e-20
1.05536e+00,1.15510e-02,-5.76555e-07,1.83708e-03,2.57714e-07,8.03279e-07,1.83684e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.47471e+00,0.00000e+00,9.96273e-02,1,1.54200e+01,2.00000e+00,5.42000e+00,4.14081e-20
1.05529e+00,1.15394e-02,-6.52068e-07,1.83128e-03,1.91268e-07,8.14821e-07,1.83104e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.48132e+00,0.00000e+00,9.96273e-02,1,1.54400e+01,2.00000e+00,5.44000e+00,4.14640e-20
1.05523e+00,1.15278e-02,-7.27582e-07,1.82548e-03,1.24822e-07,8.26364e-07,1.82524e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.48792e+00,0.00000e+00,9.96273e-02,1,1.54600e+01,2.00000e+00,5.46000e+00,4.15199e-20
1.05516e+00,1.15162e-02,-8.03096e-07,1.81968e-03,5.83755e-08,8.37906e-07,1.81944e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.49452e+00,0.00000e+00,9.96273e-02,1,1.54800e+01,2.00000e+00,5.48000e+00,4.15758e-20
1.05510e+00,1.15047e-02,-8.78610e-07,1.81388e-03,-8.07060e-09,8.49448e-07,1.81364e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.50112e+00,0.00000e+00,9.96273e-02,1,1.55000e+01,2.00000e+00,5.50000e+00,4.16317e-20
1.05503e+00,1.14931e-02,-9.54124e-07,1.80808e-03,-7.45167e-08,8.60990e-07,1.80784e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.50772e+00,0.00000e+00,9.96273e-02,1,1.55200e+01,2.00000e+00,5.52000e+00,4.16876e-20
1.05497e+00,1.14815e-02,-1.02964e-06,1.80228e-03,-1.40963e-07,8.72532e-07,1.80204e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.51433e+00,0.00000e+00,9.96273e-02,1,1.55400e+01,2.00000e+00,5.54000e+00,4.17435e-20
1.05490e+00,1.14699e-02,-1.10515e-06,1.79647e-03,-2.07409e-07,8.84074e-07,1.79624e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.52093e+00,0.00000e+00,9.96273e-02,1,1.55600e+01,2.00000e+00,5.56000e+00,4.17994e-20
1.05483e+00,1.14583e-02,-1.18067e-06,1.79067e-03,-2.73855e-07,8.95617e-07,1.79045e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.52753e+00,0.00000e+00,9.96273e-02,1,1.55800e+01,2.00000e+00,5.58000e+00,4.18553e-20
1.05477e+00,1.14467e-02,-1.25618e-06,1.78487e-03,-3.40301e-07,9.07159e-07,1.78465e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.53413e+00,0.00000e+00,9.96273e-02,1,1.56000e+01,2.00000e+00,5.60000e+00,4.19112e-20
1.05470e+00,1.14351e-02,-1.33169e-06,1.77907e-03,-4.06747e-07,9.18701e-07,1.77885e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.54073e+00,0.00000e+00,9.96273e-02,1,1.56200e+01,2.00000e+00,5.62000e+00,4.19671e-20
1.05464e+00,1.14235e-02,-1.40721e-06,1.77327e-03,-4.73193e-07,9.30243e-07,1.77305e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.54734e+00,0.00000e+00,9.96273e-02,1,1.56400e+01,2.00000e+00,5.64000e+00,4.20230e-20
1.05457e+00,1.14119e-02,-1.48272e-06,1.76747e-03,-5.39640e-07,9.41785e-07,1.76725e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.55394e+00,0.00000e+00,9.96273e-02,1,1.56600e+01,2.00000e+00,5.66000e+00,4.20789e-20
1.05450e+00,1.14003e-02,-1.55823e-06,1.76167e-03,-6.06086e-07,9.53328e-07,1.76145e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.56054e+00,0.00000e+00,9.96273e-02,1,1.56800e+01,2.00000e+00,5.68000e+00,4.21348e-20
1.05444e+00,1.13887e-02,-1.63375e-06,1.75587e-03,-6.72532e-07,9.64870e-07,1.75565e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.56714e+00,0.00000e+00,9.96273e-02,1,1.57000e+01,2.00000e+00,5.70000e+00,4.21907e-20
1.05437e+00,1.13771e-02,-1.70926e-06,1.75007e-03,-7.38978e-07,9.76412e-07,1.74985e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.57374e+00,0.00000e+00,9.96273e-02,1,1.57200e+01,2.00000e+00,5.72000e+00,4.22466e-20
1.05431e+00,1.13655e-02,-1.78478e-06,1.74427e-03,-8.05424e-07,9.87954e-07,1.74405e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.58035e+00,0.00000e+00,9.96273e-02,1,1.57400e+01,2.00000e+00,5.74000e+00,4.23025e-20
1.05424e+00,1.13539e-02,-1.86029e-06,1.73847e-03,-8.71872e-07,9.99497e-07,1.73826e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.58695e+00,0.00000e+00,9.96273e-02,1,1.57600e+01,2.00000e+00,5.76000e+00,4.23584e-20
1.05417e+00,1.13423e-02,-1.93581e-06,1.73267e-03,-9.38318e-07,1.01104e-06,1.73246e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.59355e+00,0.00000e+00,9.96273e-02,1,1.57800e+01,2.00000e+00,5.78000e+00,4.24143e-20
1.05411e+00,1.13307e-02,-2.01132e-06,1.72687e-03,-1.00476e-06,1.02258e-06,1.72666e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.60015e+00,0.00000e+00,9.96273e-02,1,1.58000e+01,2.00000e+00,5.80000e+00,4.24702e-20
1.05404e+00,1.13192e-02,-2.08683e-06,1.72107e-03,-1.07121e-06,1.03412e-06,1.72086e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.60676e+00,0.00000e+00,9.96273e-02,1,1.58200e+01,2.00000e+00,5.82000e+00,4.25261e-20
1.05398e+00,1.13076e-02,-2.16235e-06,1.71527e-03,-1.13766e-06,1.04567e-06,1.71506e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.61336e+00,0.00000e+00,9.96273e-02,1,1.58400e+01,2.00000e+00,5.84000e+00,4.25820e-20
1.05391e+00,1.12960e-02,-2.23786e-06,1.70947e-03,-1.20410e-06,1.05721e-06,1.70926e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.61996e+00,0.00000e+00,9.96273e-02,1,1.58600e+01,2.00000e+00,5.86000e+00,4.26379e-20
1.05384e+00,1.12844e-02,-2.31337e-06,1.70367e-03,-1.27055e-06,1.06875e-06,1.70346e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.62656e+00,0.00000e+00,9.96273e-02,1,1.58800e+01,2.00000e+00,5.88000e+00,4.26938e-20
1.05378e+00,1.12728e-02,-2.38889e-06,1.69787e-03,-1.33699e-06,1.08029e-06,1.69766e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.63316e+00,0.00000e+00,9.96273e-02,1,1.59000e+01,2.00000e+00,5.90000e+00,4.27498e-20
1.05371e+00,1.12612e-02,-2.46440e-06,1.69207e-03,-1.40344e-06,1.09183e-06,1.69186e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.63977e+00,0.00000e+00,9.96273e-02,1,1.59200e+01,2.00000e+00,5.92000e+00,4.28057e-20
1.05365e+00,1.12496e-02,-2.53992e-06,1.68627e-03,-1.46989e-06,1.10338e-06,1.68607e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.64637e+00,0.00000e+00,9.96273e-02,1,1.59400e+01,2.00000e+00,5.94000e+00,4.28616e-20
1.05358e+00,1.12380e-02,-2.61543e-06,1.68047e-03,-1.53633e-06,1.11492e-06,1.68027e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.65297e+00,0.00000e+00,9.96273e-02,1,1.59600e+01,2.00000e+00,5.96000e+00,4.29175e-20
1.05351e+00,1.12264e-02,-2.69094e-06,1.67466e-03,-1.60278e-06,1.12646e-06,1.67447e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.65957e+00,0.00000e+00,9.96273e-02,1,1.59800e+01,2.00000e+00,5.98000e+00,4.29734e-20
1.05345e+00,1.12148e-02,-2.76646e-06,1.66886e-03,-1.66923e-06,1.13800e-06,1.66867e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.66617e+00,0.00000e+00,9.96273e-02,1,1.60000e+01,2.00000e+00,6.00000e+00,4.30293e-20
1.05338e+00,1.12032e-02,-2.84197e-06,1.66306e-03,-1.73567e-06,1.14955e-06,1.66287e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.67278e+00,0.00000e+00,9.96273e-02,1,1.60200e+01,2.00000e+00,6.02000e+00,4.30852e-20
1.05332e+00,1.11916e-02,-2.91749e-06,1.65726e-03,-1.80212e-06,1.16109e-06,1.65707e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.67938e+00,0.00000e+00,9.96273e-02,1,1.60400e+01,2.00000e+00,6.04000e+00,4.31411e-20
1.05325e+00,1.11800e-02,-2.99300e-06,1.65146e-03,-1.86856e-06,1.17263e-06,1.65127e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.68598e+00,0.00000e+00,9.96273e-02,1,1.60600e+01,2.00000e+00,6.06000e+00,4.31970e-20
1.05318e+00,1.11684e-02,-3.06851e-06,1.64566e-03,-1.93501e-06,1.18417e-06,1.64547e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.69258e+00,0.00000e+00,9.96273e-02,1,1.60800e+01,2.00000e+00,6.08000e+00,4.32529e-20
1.05312e+00,1.11568e-02,-3.14403e-06,1.63986e-03,-2.00146e-06,1.19571e-06,1.63967e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.69918e+00,0.00000e+00,9.96273e-02,1,1.61000e+01,2.00000e+00,6.10000e+00,4.33088e-20
1.05300e+00,1.11076e-02,-3.21687e-06,1.63231e-03,-2.07424e-06,1.20405e-06,1.63212e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.71080e+00,0.00000e+00,9.96273e-02,1,1.61200e+01,2.00000e+00,6.12000e+00,4.33647e-20
1.05289e+00,1.10526e-02,-3.29110e-06,1.62487e-03,-2.14438e-06,1.21026e-06,1.62468e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.72273e+00,0.00000e+00,9.96273e-02,1,1.61400e+01,2.00000e+00,6.14000e+00,4.34206e-20
1.05282e+00,1.10223e-02,-3.37408e-06,1.62000e-03,-2.19630e-06,1.21219e-06,1.61981e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.72966e+00,0.00000e+00,9.96273e-02,1,1.61600e+01,2.00000e+00,6.16000e+00,4.34765e-20
1.05269e+00,1.09657e-02,-3.33533e-06,1.61546e-03,-2.17437e-06,1.20347e-06,1.61527e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.75044e+00,0.00000e+00,1.04174e-01,1,1.61800e+01,2.00000e+00,6.18000e+00,4.35324e-20
1.05254e+00,1.09010e-02,-3.25752e-06,1.61101e-03,-2.12847e-06,1.19107e-06,1.61082e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.77551e+00,0.00000e+00,1.04174e-01,1,1.62000e+01,2.00000e+00,6.20000e+00,4.35883e-20
1.05238e+00,1.08362e-02,-3.17972e-06,1.60656e-03,-2.08257e-06,1.17867e-06,1.60638e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.80058e+00,0.00000e+00,1.04174e-01,1,1.62200e+01,2.00000e+00,6.22000e+00,4.36442e-20
1.05223e+00,1.07714e-02,-3.10192e-06,1.60211e-03,-2.03667e-06,1.16627e-06,1.60193e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.82566e+00,0.00000e+00,1.04174e-01,1,1.62400e+01,2.00000e+00,6.24000e+00,4.37001e-20
1.05208e+00,1.07066e-02,-3.02411e-06,1.59766e-03,-1.99077e-06,1.15387e-06,1.59749e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.85073e+00,0.00000e+00,1.04174e-01,1,1.62600e+01,2.00000e+00,6.26000e+00,4.37560e-20
1.05193e+00,1.06419e-02,-2.94631e-06,1.59321e-03,-1.94487e-06,1.14146e-06,1.59304e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.87580e+00,0.00000e+00,1.04174e-01,1,1.62800e+01,2.00000e+00,6.28000e+00,4.38119e-20
1.05177e+00,1.05771e-02,-2.86850e-06,1.58877e-03,-1.89898e-06,1.12906e-06,1.58859e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.90088e+00,0.00000e+00,1.04174e-01,1,1.63000e+01,2.00000e+00,6.30000e+00,4.38678e-20
1.05162e+00,1.05123e-02,-2.79070e-06,1.58432e-03,-1.85308e-06,1.11666e-06,1.58415e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.92595e+00,0.00000e+00,1.04174e-01,1,1.63200e+01,2.00000e+00,6.32000e+00,4.39237e-20
1.05147e+00,1.04475e-02,-2.71290e-06,1.57987e-03,-1.80718e-06,1.10426e-06,1.57970e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.95102e+00,0.00000e+00,1.04174e-01,1,1.63400e+01,2.00000e+00,6.34000e+00,4.39796e-20
1.05132e+00,1.03828e-02,-2.63509e-06,1.57542e-03,-1.76128e-06,1.09186e-06,1.57526e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.97610e+00,0.00000e+00,1.04174e-01,1,1.63600e+01,2.00000e+00,6.36000e+00,4.40355e-20
1.05116e+00,1.03180e-02,-2.55729e-06,1.57097e-03,-1.71538e-06,1.07946e-06,1.57081e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.00117e+00,0.00000e+00,1.04174e-01,1,1.63800e+01,2.00000e+00,6.38000e+00,4.40915e-20
1.05101e+00,1.02532e-02,-2.47948e-06,1.56652e-03,-1.66948e-06,1.06706e-06,1.56636e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.02624e+00,0.00000e+00,1.04174e-01,1,1.64000e+01,2.00000e+00,6.40000e+00,4.41474e-20
1.05086e+00,1.01884e-02,-2.40168e-06,1.56207e-03,-1.62358e-06,1.05466e-06,1.56192e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.05132e+00,0.00000e+00,1.04174e-01,1,1.64200e+01,2.00000e+00,6.42000e+00,4.42033e-20
1.05071e+00,1.01237e-02,-2.32388e-06,1.55762e-03,-1.57769e-06,1.04226e-06,1.55747e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.07639e+00,0.00000e+00,1.04174e-01,1,1.64400e+01,2.00000e+00,6.44000e+00,4.42592e-20
1.05055e+00,1.00589e-02,-2.24607e-06,1.55318e-03,-1.53179e-06,1.02985e-06,1.55303e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.10146e+00,0.00000e+00,1.04174e-01,1,1.64600e+01,2.00000e+00,6.46000e+00,4.43151e-20
1.05040e+00,9.99412e-03,-2.16827e-06,1.54873e-03,-1.48589e-06,1.01745e-06,1.54858e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.12654e+00,0.00000e+00,1.04174e-01,1,1.64800e+01,2.00000e+00,6.48000e+00,4.43710e-20
1.05025e+00,9.92934e-03,-2.09047e-06,1.54428e-03,-1.43999e-06,1.00505e-06,1.54413e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.15161e+00,0.00000e+00,1.04174e-01,1,1.65000e+01,2.00000e+00,6.50000e+00,4.44269e-20
1.05009e+00,9.86457e-03,-2.01266e-06,1.53983e-03,-1.39409e-06,9.92650e-07,1.53969e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.17668e+00,0.00000e+00,1.04174e-01,1,1.65200e+01,2.00000e+00,6.52000e+00,4.44828e-20
1.04994e+00,9.79979e-03,-1.93486e-06,1.53538e-03,-1.34819e-06,9.80249e-07,1.53524e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.20176e+00,0.00000e+00,1.04174e-01,1,1.65400e+01,2.00000e+00,6.54000e+00,4.45387e-20
1.04979e+00,9.73502e-03,-1.85706e-06,1.53093e-03,-1.30229e-06,9.67848e-07,1.53080e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.22683e+00,0.00000e+00,1.04174e-01,1,1.65600e+01,2.00000e+00,6.56000e+00,4.45946e-20
1.04964e+00,9.67025e-03,-1.77925e-06,1.52648e-03,-1.25640e-06,9.55447e-07,1.52635e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.25190e+00,0.00000e+00,1.04174e-01,1,1.65800e+01,2.00000e+00,6.58000e+00,4.46505e-20
1.04948e+00,9.60547e-03,-1.70145e-06,1.52203e-03,-1.21050e-06,9.43046e-07,1.52191e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.27698e+00,0.00000e+00,1.04174e-01,1,1.66000e+01,2.00000e+00,6.60000e+00,4.47064e-20
1.04933e+00,9.54070e-03,-1.62364e-06,1.51758e-03,-1.16460e-06,9.30645e-07,1.51746e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.30205e+00,0.00000e+00,1.04174e-01,1,1.66200e+01,2.00000e+00,6.62000e+00,4.47623e-20
1.04918e+00,9.47592e-03,-1.54584e-06,1.51314e-03,-1.11870e-06,9.18243e-07,1.51301e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.32712e+00,0.00000e+00,1.04174e-01,1,1.66400e+01,2.00000e+00,6.64000e+00,4.48182e-20
1.04903e+00,9.41115e-03,-1.46804e-06,1.50869e-03,-1.07280e-06,9.05842e-07,1.50857e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.35220e+00,0.00000e+00,1.04174e-01,1,1.66600e+01,2.00000e+00,6.66000e+00,4.48741e-20
1.04887e+00,9.34637e-03,-1.39023e-06,1.50424e-03,-1.02690e-06,8.93441e-07,1.50412e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.37727e+00,0.00000e+00,1.04174e-01,1,1.66800e+01,2.00000e+00,6.68000e+00,4.49300e-20
1.04872e+00,9.28160e-03,-1.31243e-06,1.49979e-03,-9.81005e-07,8.81040e-07,1.49968e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.40234e+00,0.00000e+00,1.04174e-01,1,1.67000e+01,2.00000e+00,6.70000e+00,4.49859e-20
1.04857e+00,9.21683e-03,-1.23463e-06,1.49534e-03,-9.35106e-07,8.68639e-07,1.49523e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.42742e+00,0.00000e+00,1.04174e-01,1,1.67200e+01,2.00000e+00,6.72000e+00,4.50418e-20
1.04842e+00,9.15205e-03,-1.15682e-06,1.49089e-03,-8.89208e-07,8.56237e-07,1.49078e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.45249e+00,0.00000e+00,1.04174e-01,1,1.67400e+01,2.00000e+00,6.74000e+00,4.50977e-20
1.04826e+00,9.08728e-03,-1.07902e-06,1.48644e-03,-8.43308e-07,8.43836e-07,1.48634e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.47756e+00,0.00000e+00,1.04174e-01,1,1.67600e+01,2.00000e+00,6.76000e+00,4.51536e-20
1.04811e+00,9.02250e-03,-1.00121e-06,1.48199e-03,-7.97410e-07,8.31435e-07,1.48189e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.50264e+00,0.00000e+00,1.04174e-01,1,1.67800e+01,2.00000e+00,6.78000e+00,4.52095e-20
1.04796e+00,8.95773e-03,-9.23410e-07,1.47754e-03,-7.51511e-07,8.19034e-07,1.47745e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.52771e+00,0.00000e+00,1.04174e-01,1,1.68000e+01,2.00000e+00,6.80000e+00,4.52654e-20
1.04780e+00,8.89295e-03,-8.45607e-07,1.47310e-03,-7.05613e-07,8.06632e-07,1.47300e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.55278e+00,0.00000e+00,1.04174e-01,1,1.68200e+01,2.00000e+00,6.82000e+00,4.53213e-20
1.04765e+00,8.82818e-03,-7.67803e-07,1.46865e-03,-6.59714e-07,7.94231e-07,1.46855e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.57786e+00,0.00000e+00,1.04174e-01,1,1.68400e+01,2.00000e+00,6.84000e+00,4.53772e-20
1.04750e+00,8.76341e-03,-6.89999e-07,1.46420e-03,-6.13816e-07,7.81830e-07,1.46411e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.60293e+00,0.00000e+00,1.04174e-01,1,1.68600e+01,2.00000e+00,6.86000e+00,4.54332e-20
1.04735e+00,8.69863e-03,-6.12196e-07,1.45975e-03,-5.67917e-07,7.69429e-07,1.45966e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.62800e+00,0.00000e+00,1.04174e-01,1,1.68800e+01,2.00000e+00,6.88000e+00,4.54891e-20
1.04719e+00,8.63386e-03,-5.34392e-07,1.45530e-03,-5.22019e-07,7.57028e-07,1.45522e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.65308e+00,0.00000e+00,1.04174e-01,1,1.69000e+01,2.00000e+00,6.90000e+00,4.55450e-20
1.04704e+00,8.56908e-03,-4.56589e-07,1.45085e-03,-4.76120e-07,7.44627e-07,1.45077e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.67815e+00,0.00000e+00,1.04174e-01,1,1.69200e+01,2.00000e+00,6.92000e+00,4.56009e-20
1.04689e+00,8.50431e-03,-3.78785e-07,1.44640e-03,-4.30221e-07,7.32225e-07,1.44632e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.70322e+00,0.00000e+00,1.04174e-01,1,1.69400e+01,2.00000e+00,6.94000e+00,4.56568e-20
1.04674e+00,8.43954e-03,-3.00981e-07,1.44195e-03,-3.84323e-07,7.19824e-07,1.44188e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.72830e+00,0.00000e+00,1.04174e-01,1,1.69600e+01,2.00000e+00,6.96000e+00,4.57127e-20
1.04658e+00,8.37476e-03,-2.23178e-07,1.43750e-03,-3.38424e-07,7.07423e-07,1.43743e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.75337e+00,0.00000e+00,1.04174e-01,1,1.69800e+01,2.00000e+00,6.98000e+00,4.57686e-20
1.04643e+00,8.30999e-03,-1.45374e-07,1.43306e-03,-2.92526e-07,6.95022e-07,1.43299e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.77844e+00,0.00000e+00,1.04174e-01,1,1.70000e+01,2.00000e+00,7.00000e+00,4.58245e-20
